Price,Bedrooms,Bathrooms,type,address,deposit,available_date,rooms_available,Gas,Electricity,Water,Internet,Fridge,Freezer,Oven,Microwave,Dishwasher,Washing machine,Dryer,Furnished,Double glazing,Separate lounge,Bath,Shower,Alarm,Fire alarm,Garden,Off road parking,Garage,Wifi,Sky/Cable package,Energy performance certificate,Gas safe registered,Electrical safety certificate,NRLA registered
126,7,7,house,"Heeley Road, Selly Park, Birmingham, B296EZ",,1st July 2024,7,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
126,2,1,flat,"Lottie Road, Selly Park, Birmingham, B296JY",,1st July 2024,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
126,5,5,house,"Reservoir Road, Selly Park, Birmingham, B296ST",,1st July 2024,5,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
126,2,1,flat,"Escelie Way, Selly Oak, Birmingham, B296GP",,1st July 2024,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
126,6,6,house,"Tiverton Road, Selly Park, Birmingham, B296DA",,1st July 2024,6,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
124,4,4,house,"Ribblesdale Road, Stirchley, Birmingham, B302YP",,1st July 2024,4,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
124,2,1,flat,"Seymour Close, Selly Park, Birmingham, B297JD",,1st July 2024,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
124,2,1,house,"Bullace Croft, Selly Park, Birmingham, B152SS",,1st July 2024,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
127,2,1,flat,"Bowthorpe Court, Selly Oak, Birmingham, B296GQ",,1st July 2024,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
127,2,1,house,"16 Cottrell Way, Selly Park, Birmingham, B296UZ",,1st July 2024,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
127,2,1,house,"Gibbins Road, Selly Oak, Birmingham, B296PQ",,1st July 2024,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
127,6,6,house,"Tiverton Road, Selly Park, Birmingham, B296DB",,1st July 2024,6,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
127,6,6,house,"Heeley Road, Selly Park, Birmingham, B296EN",,1st July 2024,6,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
127,6,6,house,"Hubert Road, Selly Park, Birmingham, B296EP",,1st July 2024,6,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
127,2,1,flat,"Tanners Way, Selly Oak, Birmingham, B296GR",,1st July 2024,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
127,2,1,flat,"Escelie Way, Selly Oak, Birmingham, B296GP",,1st July 2024,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
127,4,4,house,"Centurion Way, Selly Oak, Birmingham, B296TY",,1st July 2024,4,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
130,5,3,house,"Harborne Lane, Selly Park, Birmingham, B296TG",,1st July 2024,5,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
130,6,6,house,"Heeley Road, Selly Park, Birmingham, B296EZ",,1st July 2024,6,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
130,6,6,house,"Weoley Park Road, Selly Oak, Birmingham, B296QZ",,1st July 2024,6,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
130,6,6,house,"Teignmouth Road, Selly Park, Birmingham, B297AX",,1st July 2024,6,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
130,4,4,house,"Raddlebarn Road, Selly Park, Birmingham, B296HQ",,1st July 2024,4,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
130,4,4,house,"Dartmouth Road, Selly Park, Birmingham, B296DR",,1st July 2024,4,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
130,3,1,house,"Boldmere Terrace, Katie Road, Selly Oak, Birmingham, B296JQ",,1st July 2024,3,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
130,5,5,house,"Warwards Lane, Selly Park, Birmingham, B297QR",,1st July 2024,5,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
130,6,1,house,"Hubert Road, Selly Park, Birmingham, B296EP",,1st July 2024,6,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
130,2,1,house,"Tealby Grove, Selly Park, Birmingham, B297RJ",,1st July 2024,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
129,6,6,house,"Dawlish Road, Selly Park, Birmingham, B297AT",,1st July 2024,6,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
129,6,6,house,"Heeley Road, Selly Park, Birmingham, B296EZ",,1st July 2024,6,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
129,8,8,house,"Harrow Road, Selly Park, Birmingham, B297DW",,1st July 2024,8,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
130,8,8,house,"Bournbrook Road, Selly Park, Birmingham, B297BJ",,,8,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
130,2,1,house,"Reservoir Road, Selly Park, Birmingham, B296TF",,,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
130,4,2,house,"Heeley Road, Selly Park, Birmingham, B296EL",,1st July 2024,4,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
130,6,6,house,"Hubert Road, Selly Park, Birmingham, B296EP",,1st July 2024,6,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
130,6,6,house,"Raddlebarn Road, Selly Park, Birmingham, B296HQ",,1st July 2024,6,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
130,2,1,house,"Heroes Drive, Selly Park, Birmingham, B296US",,1st July 2024,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
130,4,2,house,"Wellman Croft, Selly Oak, Birmingham, B296NP",,1st July 2024,4,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
130,2,1,house,"Heroes Drive, Selly Park, Birmingham, B296US",,1st September 2024,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
132,2,1,house,"Reservoir Road, Selly Park, Birmingham, B296ST",,1st September 2024,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
130,7,7,house,"Heeley Road, Selly Park, Birmingham, B296EZ",,,7,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
130,6,3,house,"Luton Road, Selly Park, Birmingham, B297BN",104,1st July 2024,6,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
133,6,6,house,"North Road, Selly Park, Birmingham, B296AW",,1st July 2024,6,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
133,4,4,house,"Greenfield Road, Harborne, Birmingham, B170EG",,1st July 2024,4,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
132,6,6,house,"Dawlish Road, Selly Park, Birmingham, B297AS",,1st July 2024,6,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
132,6,6,house,"Tiverton Road, Selly Park, Birmingham, B296DB",,1st July 2024,6,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
132,5,5,house,"Holly Grove, Hubert Road, Selly Park, Birmingham, B296EQ",,1st July 2024,5,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
135,3,3,house,"Gleave Road, Selly Oak, Birmingham, B296JN",,1st July 2024,3,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
135,2,1,flat,"Escelie Way, Selly Oak, Birmingham, B296GL",,1st July 2024,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
135,3,3,house,"Gleave Road, Selly Oak, Birmingham, B296JN",,1st July 2024,3,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
135,6,6,house,"Arley Road, Selly Park, Birmingham, B297BQ",,1st July 2024,6,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
135,5,5,house,"Heeley Road, Selly Park, Birmingham, B296EL",,1st July 2024,5,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
135,5,5,house,"Dartmouth Road, Selly Park, Birmingham, B296DR",,1st July 2024,5,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
135,4,2,house,"Hubert Road, Selly Park, Birmingham, B296ER",,1st July 2024,4,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
135,5,3,house,"Teignmouth Road, Selly Park, Birmingham, B297AY",,1st July 2024,5,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
135,5,5,house,"Wellman Croft, Selly Oak, Birmingham, B296NP",,1st July 2024,5,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
135,7,7,house,"Hubert Road, Selly Park, Birmingham, B296ER",,1st July 2024,7,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
135,6,6,house,"Teignmouth Road, Selly Park, Birmingham, B297BA",,1st July 2024,6,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
133,6,6,house,"North Road, Selly Park, Birmingham, B296AW",,1st July 2024,6,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
133,3,3,house,"Dale Road, Selly Park, Birmingham, B296AG",,1st July 2024,3,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
135,5,5,house,"Hubert Road, Selly Park, Birmingham, B296ES",,1st October 2024,5,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
135,2,1,house,"Leahurst Crescent, Harborne, Birmingham, B170LD",,1st July 2024,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
135,6,6,house,"Croydon Road, Selly Park, Birmingham, B297BP",,1st July 2024,6,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
135,2,1,flat,"Herons Way, Harborne, Birmingham, B296TR",,1st July 2024,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
135,5,3,house,"Teignmouth Road, Selly Park, Birmingham, B297AY",,1st July 2024,5,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
135,2,1,house,"Arosa Drive, Harborne, Birmingham, B170SD",,1st July 2024,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
132,6,6,house,"Teignmouth Road, Selly Park, Birmingham, B297AX",,1st July 2024,6,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
135,6,1,house,"Poole Crescent, Selly Park, Birmingham, B170PB",,1st July 2024,6,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
135,5,5,house,"Wellman Croft, Selly Oak, Birmingham, B296NP",,1st July 2024,5,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
135,5,5,house,"Hubert Road, Selly Park, Birmingham, B296ET",,1st July 2024,5,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
127,6,2,house,"Edward Road, Balsall Heath, Birmingham, B129LZ",114.33,,6,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
120,5,2,house,"Cannon Hill Road, Balsall Heath, Birmingham, B129NH",,1st July 2024,5,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
137,6,6,house,"Reservoir Road, Harborne, Birmingham, B296TE",,,6,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
136,2,1,flat,"Escelie Way, Selly Oak, Birmingham, B296GL",,1st July 2024,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
136,3,1,house,"Gibbins Road, Selly Park, Birmingham, B296PG",,1st July 2024,3,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
135,5,5,house,"Holly Grove, Selly Park, Birmingham, B296EQ",,1st July 2024,5,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
139,6,6,house,"Quinton Road, Harborne, Birmingham, B170PY",116.5,,6,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
139,5,3,house,"Daisy Road, City Centre, Birmingham, B169DY",,,5,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
139,4,2,house,"Tiverton Road, Selly Park, Birmingham, B296BP",,1st July 2024,4,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
139,4,4,house,"Underwood Close, Selly Park, Birmingham, B152SX",,,4,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
139,2,1,flat,"Masshouse Plaza, City Centre, Birmingham, B55JF",,1st July 2024,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
139,6,1,house,"Heeley Road, Selly Park, Birmingham, B296EZ",,1st July 2024,6,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
139,2,2,house,"Winnie Road, Selly Park, Birmingham, B296JX",,1st July 2024,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
139,6,6,house,"Tiverton Road, Selly Park, Birmingham, B296BS",,1st July 2024,6,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
150,5,5,house,"Daisy Road, City Centre, Birmingham, B169DY",,,5,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
145,3,3,flat,"Bristol Road, Selly Park, Birmingham, B296BE",,1st July 2024,3,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
145,7,7,house,"Hubert Road, Selly Park, Birmingham, B296EP",,1st July 2024,7,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
150,4,4,house,"Keneggy Mews, Selly Park, Birmingham, B297AQ",,1st July 2024,4,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
145,5,5,house,"Dawlish Road, Selly Park, Birmingham, B297AE",,1st July 2024,5,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
139,2,1,flat,"Masshouse Plaza, City Centre, Birmingham, B55JF",,1st July 2024,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
139,6,6,house,"Reservoir Road, Harborne, Birmingham, B296TE",,1st July 2024,6,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
139,2,2,house,"Sandon Road, Bearwood, Birmingham, B178EE",,1st July 2024,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
139,2,1,house,"Gleave Road, Selly Park, Birmingham, B296JW",550,1st July 2024,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
139,6,2,house,"Heeley Road, Selly Park, Birmingham, B296EL",,,6,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
160,7,3,house,"Heeley Road, Selly Park, Birmingham, B296DP",,2nd July 2024,7,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
160,6,3,house,"Rookery Road, Selly Park, Birmingham, B297DG",,3rd September 2024,6,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
160,5,3,house,"Hubert Road, Selly Park, Birmingham, B296EE",,3rd September 2024,5,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
160,6,3,house,"Dawlish Road, Selly Park, Birmingham, B297AH",,9th July 2024,6,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
160,6,3,house,"Selly Hill Road, Selly Park, Birmingham, B297DL",,3rd July 2024,6,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
160,5,3,house,"Coronation Road, Selly Park, Birmingham, B297DE",,2nd July 2024,5,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
160,6,6,house,"Rookery Road, Selly Park, Birmingham, B297DG",,1st July 2024,6,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
154,7,1,house,"Heeley Road, Selly Park, Birmingham, B296EZ",,1st July 2024,7,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
150,2,2,house,"Wellman Croft, Selly Oak, Birmingham, B296NP",,1st July 2024,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
150,6,6,house,"North Road, Selly Park, Birmingham, B296AN",,,6,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
175,1,1,flat,"Frederick Road, Selly Oak, Birmingham, B296PB",,1st July 2024,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
175,1,1,flat,"Frederick Road, Selly Oak, Birmingham, B296PB",,1st July 2024,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
175,1,1,flat,"Frederick Road, Selly Oak, Birmingham, B296PB",,1st July 2024,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
175,1,1,flat,"Frederick Road, Selly Oak, Birmingham, B296PB",,1st July 2024,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
175,1,1,flat,"Frederick Road, Selly Oak, Birmingham, B296PB",,1st July 2024,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
175,1,1,flat,"Frederick Road, Selly Oak, Birmingham, B296PB",,1st July 2024,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
175,1,1,flat,"Frederick Road, Selly Oak, Birmingham, B296PB",,1st July 2024,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
175,1,1,flat,"Frederick Road, Selly Oak, Birmingham, B296PB",,1st July 2024,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
175,1,1,flat,"Frederick Road, Selly Oak, Birmingham, B296PB",,1st July 2024,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
175,1,1,flat,"Frederick Road, Selly Oak, Birmingham, B296PB",,1st July 2024,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
169,6,6,house,"Dawlish Road, Selly Park, Birmingham, B297AU",,3rd September 2024,6,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
165,5,5,house,"North Road, Selly Park, Birmingham, B296AN",,,5,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
180,2,1,flat,"400 Bristol Road, Selly Park, Birmingham, B57SQ",,1st July 2024,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
178,1,1,flat,"Oakfield Road, Selly Park, Birmingham, B297ED",,1st July 2024,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
178,1,1,flat,"Oakfield Road, Selly Park, Birmingham, B297ED",,1st July 2024,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
178,1,1,flat,"Oakfield Road, Selly Park, Birmingham, B297ED",,1st July 2024,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
175,1,1,flat,"Frederick Road, Selly Oak, Birmingham, B296PB",,1st July 2024,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
175,1,1,flat,"Frederick Road, Selly Oak, Birmingham, B296PB",,1st July 2024,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
175,1,1,house,"Frederick Road, Selly Oak, Birmingham, B296PB",,1st July 2024,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
175,1,1,flat,"Frederick Road, Selly Oak, Birmingham, B296PB",,1st July 2024,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
175,5,5,flat,"Frederick Road, Selly Oak, Birmingham, B296PB",,1st July 2024,5,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
175,1,1,flat,"Frederick Road, Selly Oak, Birmingham, B296PB",,1st July 2024,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
175,1,1,flat,"Frederick Road, Selly Oak, Birmingham, B296PB",,1st July 2024,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
175,1,1,flat,"Frederick Road, Selly Oak, Birmingham, B296PB",,1st July 2024,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
175,1,1,flat,"Frederick Road, Selly Oak, Birmingham, B296PB",,1st July 2024,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
192,1,1,flat,"Frederick Road, Selly Oak, Birmingham, B296PB",,1st July 2024,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
184,1,1,flat,"Oakfield Road, Selly Park, Birmingham, B297ED",,1st July 2024,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
184,1,1,flat,"51 Alton Road, Selly Park, Birmingham, B297DU",,1st July 2024,1,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
184,1,1,flat,"Alton Road, Selly Park, Birmingham, B297DU",,1st July 2024,1,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
184,1,1,flat,"Alton Road, Selly Park, Birmingham, B297DU",,1st July 2024,1,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
184,1,1,flat,"Alton Road, Selly Park, Birmingham, B297DU",,1st July 2024,1,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
184,1,1,flat,"Alton Road, Selly Park, Birmingham, B297DU",,1st July 2024,1,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
184,1,1,flat,"51 Alton Road, Selly Park, Birmingham, B297DU",,1st July 2024,1,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
184,1,1,flat,"51 Alton Road, Selly Park, Birmingham, B297DU",,1st July 2024,1,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
184,1,1,flat,"51 Alton Road, Selly Park, Birmingham, B297DU",,1st July 2024,1,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
184,1,1,flat,"Frederick Road, Selly Oak, Birmingham, B296PB",,1st July 2024,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
192,1,1,flat,"Frederick Road, Selly Oak, Birmingham, B296PB",,1st July 2024,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
