,Price,Bedrooms,Bathrooms,type,deposit,rooms_available,Gas,Electricity,Water,Internet,Fridge,Freezer,Oven,Microwave,Dishwasher,Washing machine,Dryer,Furnished,Double glazing,Separate lounge,Bath,Shower,Alarm,Fire alarm,Garden,Off road parking,Garage,Wifi,Sky/Cable package,Energy performance certificate,Gas safe registered,Electrical safety certificate,NRLA registered,month,year,city,postcode,latitude,longitude
3599,115.0,1.0,1.0,flat,150.0,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,, Lincoln,LN5 7JX,53.23109,-0.54637
3600,110.0,1.0,1.0,house,150.0,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,, Lincoln,LN1 1QP,53.41436,-2.94136
3601,117.0,1.0,1.0,house,150.0,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,, Lincoln,LN2 1NS,53.41449,-2.96931
3602,120.0,1.0,1.0,house,200.0,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,August,2024, Lincoln,LN1 1PU,53.41449,-2.96931
3603,120.0,1.0,1.0,house,150.0,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,, Lincoln,LN1 1PP,53.41449,-2.96931
3604,117.0,1.0,1.0,house,150.0,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,, Lincoln,LN1 1TD,53.41449,-2.96931
3605,159.0,1.0,1.0,house,150.0,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,, Lincoln,LN1 1PZ,53.41449,-2.96931
3606,135.0,1.0,1.0,house,150.0,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,, Lincoln,LN1 1TE,53.41449,-2.96931
3607,135.0,1.0,1.0,house,,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,, Lincoln,LN1 1XZ,53.41449,-2.96931
3608,125.0,1.0,1.0,house,,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,, Lincoln,LN1 1XZ,53.41449,-2.96931
3609,110.0,1.0,1.0,house,150.0,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,, Liverpool,L6 3BE,53.41449,-2.96931
3610,185.0,1.0,1.0,flat,150.0,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Liverpool,L6 1HL,52.62316,-1.15586
3611,180.0,1.0,1.0,flat,150.0,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Liverpool,L6 1HL,52.63172,-1.15752
3612,180.0,1.0,1.0,house,150.0,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,October,2024, Liverpool,L6 1HL,52.63011,-1.13375
3613,180.0,1.0,1.0,flat,150.0,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,October,2024, Liverpool,L6 1HL,52.63186,-1.15801
3614,170.0,1.0,1.0,flat,150.0,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Liverpool,L6 1HL,52.62116,-1.1508
3615,165.0,1.0,1.0,flat,150.0,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,August,2024, Liverpool,L6 1HL,52.6126201,-1.1367369
3616,165.0,1.0,1.0,flat,150.0,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,August,2024, Liverpool,L6 1HL,52.63314,-1.15165
3617,175.0,1.0,1.0,flat,150.0,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,, Liverpool,L6 1HL,52.6344703,-1.1534617
3618,195.0,1.0,1.0,flat,150.0,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Liverpool,L6 1HL,52.6255499,-1.1209174
3619,110.0,7.0,1.0,house,42.86,7.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Leicester,LE3 1AL,52.6255499,-1.1209174
3620,110.0,7.0,1.0,house,42.86,7.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Leicester,LE3 0SA,52.63859,-1.1508
3621,107.0,7.0,1.0,flat,,7.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Leicester,LE2 7AE,52.6255499,-1.1209174
3622,105.0,7.0,1.0,house,42.86,7.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Leicester,LE3 0SB,52.9493741,-1.1740664
3623,105.0,6.0,1.0,house,50.0,6.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Leicester,LE3 2AB,52.954776525,-1.1715641
3624,100.0,5.0,1.0,house,60.0,5.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Leicester,LE2 7NE,52.960416,-1.1549225
3625,79.0,5.0,1.0,house,40.0,5.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Leicester,LE3 5QN,52.9517529,-1.1469348400000001
3626,77.0,6.0,1.0,house,33.33,6.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Leicester,LE3 6BD,52.952534453333335,-1.14708326
3627,155.0,1.0,1.0,house,350.0,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Leicester,LE1 7PA,52.44319688292683,-1.9307670317073171
3628,145.0,1.0,1.0,house,350.0,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,August,2024, Leicester,LE1 7PA,52.96352993913044,-1.1524570260869564
3629,139.0,1.0,1.0,house,300.0,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,, Leicester,LE3 5HN,52.96078565714286,-1.150658242857143
3630,165.0,1.0,1.0,house,350.0,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Leicester,LE1 7PA,53.76498,-0.34875
3631,157.0,1.0,1.0,house,150.0,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Nottingham,NG7 2ER,53.76618,-0.34934
3632,165.0,6.0,1.0,house,33.33,6.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Nottingham,NG7 1PS,53.76777478095238,-0.3514199619047619
3633,196.0,3.0,1.0,flat,66.67,3.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,August,2024, Nottingham,NG1 4GR,53.76663,-0.35734
3634,195.0,1.0,1.0,house,150.0,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Nottingham,NG1 2GN,53.76686,-0.3521599
3635,190.0,4.0,1.0,house,37.5,4.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,October,2024, Nottingham,NG1 2GR,53.76948977906977,-0.35537239767441864
3636,100.0,1.0,1.0,house,150.0,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,, Birmingham,B29 7AH,53.765822670000006,-0.36142491
3637,148.0,4.0,2.0,flat,,4.0,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,August,2024, Nottingham,NG1 4EN,53.76245,-0.35026
3638,144.0,4.0,1.0,house,,4.0,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,August,2024, Nottingham,NG1 4EF,53.76245,-0.35026
3639,105.0,4.0,1.0,house,150.0,4.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,August,2024, Hull,HU5 1PE,53.76948977906977,-0.35537239767441864
3640,100.0,3.0,1.0,house,50.0,3.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,, Hull,HU5 1PP,53.769071517499995,-0.35544644249999996
3641,110.0,3.0,1.0,house,150.0,3.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,September,2024, Hull,HU5 1QP,52.92690156666667,-1.5008564666666666
3642,108.0,4.0,1.0,house,150.0,4.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,September,2024, Hull,HU5 2PJ,52.9228901,-1.4974228
3643,107.0,5.0,1.0,house,150.0,5.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,, Hull,HU5 1NG,52.43926347837838,-1.9285495756756756
3644,106.0,4.0,1.0,house,150.0,4.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,September,2024, Hull,HU6 7RQ,52.95456439090909,-1.1412797090909093
3645,107.0,3.0,1.0,house,150.0,3.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,September,2024, Hull,HU5 2JS,52.94731939268293,-1.1688988731707317
3646,180.0,2.0,1.0,house,150.0,2.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,September,2024, Hull,HU5 1LH,52.948501729629626,-1.1675526777777778
3647,180.0,2.0,1.0,house,150.0,2.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,August,2024, Hull,HU5 1LH,54.97092,-1.6172899
3648,145.0,2.0,1.0,house,150.0,2.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,September,2024, Hull,HU6 7RQ,50.38146,-4.13391
3649,120.0,3.0,1.0,house,100.0,3.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,September,2024, Hull,HU6 7RE,53.37751,-1.5081
3650,95.0,4.0,1.0,house,200.0,4.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,July,2024, Derby,DE22 3FZ,53.41059,-2.9674999
3651,106.0,4.0,1.0,house,200.0,4.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,July,2024, Derby,DE22 3EF,50.7898799,-1.07627
3652,96.0,4.0,1.0,house,,4.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 6DA,50.9177599,-1.4270741333333334
3653,185.0,1.0,1.0,studio,250.0,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,September,2024, Nottingham,NG1 1EH,52.440295255102036,-1.9310091959183675
3654,170.0,2.0,2.0,flat,250.0,2.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,August,2024, Nottingham,NG7 1JG,52.439669269444444,-1.927916883333333
3655,110.0,7.0,2.0,house,250.0,7.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,August,2024, Nottingham,NG7 1JE,52.43862814901961,-1.9293058235294118
3656,171.0,4.0,2.0,flat,738.75,4.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,August,2024, Newcastle,NE1 5AR,52.44087279,-1.9286203199999998
3657,142.0,4.0,4.0,flat,400.0,4.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes,September,2024, Plymouth,PL4 6LD,52.94731939268293,-1.1688988731707317
3658,114.5,4.0,1.0,flat,150.0,4.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,July,2024, Sheffield,S10 5BY,51.4905,-3.17056
3659,135.0,1.0,1.0,flat,,1.0,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No,No,No,Yes,No,No,Yes,No,No,July,2024, Liverpool,L6 1HF,51.44077,-0.1074
3661,107.0,5.0,2.0,house,,5.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,, Southampton,PO5 1NZ,53.3732868,-1.4928347
3662,162.0,1.0,1.0,studio,,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,, Southampton,SO15 3HW,53.3732868,-1.4928347
3664,91.0,7.0,2.0,house,,7.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 6ET,53.37714,-1.46727
3665,96.0,4.0,1.0,house,,4.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 7AT,53.3761,-1.46946
3666,109.0,6.0,3.0,house,,6.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 6ES,53.37478245,-1.4691849
3667,109.0,7.0,3.0,house,,7.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Birmingham,B29 7AS,53.3732868,-1.4928347
3668,170.0,2.0,2.0,flat,250.0,2.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,July,2024, Nottingham,NG7 1JG,53.3732868,-1.4928347
3669,180.0,2.0,1.0,flat,800.0,2.0,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,Yes,No,Yes,No,Yes,No,July,2024, Cardiff,CF24 3JB,53.37714,-1.46727
3670,210.0,7.0,5.0,house,910.0,7.0,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,No,August,2024, London,SW2 3DL,53.3761,-1.46946
3671,240.0,1.0,1.0,flat,199.0,1.0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,September,2024, Plymouth,PL4 8LL,53.37839,-1.48022
3672,175.0,1.0,1.0,studio,300.0,1.0,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No,July,2024, Sheffield,S10 2LW,53.37833,-1.47991
3673,175.0,1.0,1.0,studio,300.0,1.0,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,September,2024, Sheffield,S10 2LW,53.37833,-1.47991
3674,165.0,1.0,1.0,studio,300.0,1.0,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes,July,2024, Sheffield,S1 4AX,53.3709192,-1.4744685
3675,185.0,1.0,1.0,studio,300.0,1.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No,July,2024, Sheffield,S1 4RF,53.37478245,-1.4691849
3676,169.0,1.0,1.0,studio,300.0,1.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes,July,2024, Sheffield,S1 4TH,53.3732868,-1.4928347
3677,177.0,1.0,1.0,studio,300.0,1.0,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes,August,2024, Sheffield,S1 4RG,53.37714,-1.46727
3678,175.0,1.0,1.0,studio,300.0,1.0,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Yes,No,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No,August,2024, Sheffield,S10 2LW,53.3761,-1.46946
3679,120.0,4.0,2.0,flat,150.0,4.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No,July,2024, Sheffield,S10 2LW,53.3761,-1.46946
3680,134.0,4.0,4.0,flat,150.0,4.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No,July,2024, Sheffield,S1 4RF,53.3761,-1.46946
3681,134.5,5.0,5.0,flat,150.0,5.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No,July,2024, Sheffield,S1 4TH,53.37839,-1.48022
3682,145.0,3.0,3.0,flat,150.0,3.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No,July,2024, Sheffield,S3 7ST,53.37839,-1.48022
3683,139.5,4.0,3.0,flat,150.0,4.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No,July,2024, Sheffield,S3 7SY,53.37833,-1.47991
3684,139.5,4.0,3.0,flat,150.0,4.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No,July,2024, Sheffield,S3 7SY,53.37833,-1.47991
3685,165.0,2.0,1.0,flat,150.0,2.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,July,2024, Sheffield,S2 4QP,53.37833,-1.47991
3686,162.0,2.0,1.0,flat,300.0,2.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes,September,2024, Sheffield,S1 4RG,53.37833,-1.47991
3687,169.0,2.0,1.0,flat,150.0,2.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No,August,2024, Sheffield,S10 2LW,53.3761,-1.46946
3688,129.0,5.0,5.0,flat,150.0,5.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No,July,2024, Sheffield,S1 4RF,53.3761,-1.46946
3689,134.5,4.0,4.0,flat,150.0,4.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No,July,2024, Sheffield,S1 4TH,53.37839,-1.48022
3690,134.5,4.0,4.0,flat,150.0,4.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,September,2024, Sheffield,S1 4TH,53.37839,-1.48022
3691,134.5,4.0,4.0,flat,150.0,4.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes,August,2024, Sheffield,S1 4TH,53.37839,-1.48022
3692,139.5,4.0,4.0,flat,150.0,4.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No,July,2024, Sheffield,S3 7ST,53.3761,-1.46946
3693,139.5,4.0,4.0,flat,150.0,4.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No,September,2024, Sheffield,S3 7ST,53.37839,-1.48022
3694,139.5,4.0,3.0,flat,150.0,4.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No,July,2024, Sheffield,S3 7SY,53.37839,-1.48022
3695,139.5,4.0,3.0,flat,150.0,4.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No,July,2024, Sheffield,S3 7SY,53.37839,-1.48022
3696,129.5,6.0,3.0,flat,150.0,6.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No,July,2024, Sheffield,S3 7SY,53.37839,-1.48022
3697,139.5,4.0,3.0,flat,150.0,4.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No,July,2024, Sheffield,S3 7SY,53.37839,-1.48022
3698,134.5,5.0,5.0,flat,150.0,5.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No,September,2024, Sheffield,S1 4TH,53.37833,-1.47991
3699,144.5,3.0,3.0,flat,150.0,3.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No,July,2024, Sheffield,S1 4TH,53.3732868,-1.4928347
3700,139.5,4.0,4.0,flat,150.0,4.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No,July,2024, Sheffield,S3 7ST,53.36739154,-1.47243753
3701,139.5,4.0,4.0,flat,150.0,4.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No,September,2024, Sheffield,S3 7ST,53.37478245,-1.4691849
3702,175.0,3.0,2.0,flat,300.0,3.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No,July,2024, Sheffield,S3 7ST,53.37839,-1.48022
3703,134.5,5.0,5.0,flat,150.0,5.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No,July,2024, Sheffield,S1 4TH,53.36491,-1.50859
3704,139.5,4.0,4.0,flat,150.0,4.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No,July,2024, Sheffield,S3 7ST,53.37954,-1.49736
3705,139.5,4.0,4.0,flat,150.0,4.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No,July,2024, Sheffield,S3 7ST,53.37833,-1.47991
3706,139.5,4.0,4.0,flat,150.0,4.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No,July,2024, Sheffield,S3 7ST,53.37833,-1.47991
3707,139.5,4.0,4.0,flat,150.0,4.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No,July,2024, Sheffield,S3 7ST,53.37833,-1.47991
3708,139.5,4.0,4.0,flat,150.0,4.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No,July,2024, Sheffield,S3 7ST,53.37833,-1.47991
3709,139.5,4.0,3.0,flat,150.0,4.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No,July,2024, Sheffield,S3 7SY,53.37833,-1.47991
3710,129.0,3.0,1.0,flat,150.0,3.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No,July,2024, Sheffield,S10 2LW,53.37833,-1.47991
